May 14, 2020 9:00:29 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
May 14, 2020 9:00:29 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
May 14, 2020 9:00:29 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/nktoan/share/device-mgmt/package/apache-karaf-4.2.8/lock
May 14, 2020 9:00:29 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
May 14, 2020 9:00:29 AM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2020-05-14T09:00:30,696 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 7 - org.ops4j.pax.logging.pax-logging-log4j2 - 1.11.4 | Sending Event Admin notification (configuration successful) to org/ops4j/pax/logging/Configuration
	at org.eclipse.jetty.websocket.server.WebSocketUpgradeFilter.doFilter(WebSocketUpgradeFilter.java:226) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1604) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:545) ~[?:?]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceServletHandler.doHandle(HttpServiceServletHandler.java:71) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:143) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:536) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:235) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:1592) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:233) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1296) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceContext.doHandle(HttpServiceContext.java:298) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:188) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:485) ~[?:?]
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:1562) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:186) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1211) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:141) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.JettyServerHandlerCollection.handle(JettyServerHandlerCollection.java:80) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.Server.handle(Server.java:500) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.lambda$handle$1(HttpChannel.java:386) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.dispatch(HttpChannel.java:562) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:378) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:270) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.AbstractConnection$ReadCallback.succeeded(AbstractConnection.java:311) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.FillInterest.fillable(FillInterest.java:103) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.ChannelEndPoint$2.run(ChannelEndPoint.java:117) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:806) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:938) [!/:9.4.22.v20191022]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_211]
Caused by: com.tma.apa.training.device.mgmt.exception.DeviceHolderException: Device holder ffff does not exists
	at com.tma.apa.training.device.mgmt.impl.service.DeviceServiceImpl.getByDeviceHolder(DeviceServiceImpl.java:56) ~[?:?]
	at Proxy9a017b89_eed2_4c7b_a101_dece85b9ae93.getByDeviceHolder(Unknown Source) ~[?:?]
	at com.tma.apa.training.device.mgmt.rest.resource.impl.DeviceRestResourceImpl.getDevicesByDeviceHolder(DeviceRestResourceImpl.java:30) ~[!/:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_211]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_211]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_211]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_211]
	at org.apache.cxf.service.invoker.AbstractInvoker.performInvocation(AbstractInvoker.java:179) ~[!/:3.3.5]
	at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:96) ~[!/:3.3.5]
	... 48 more
2020-05-14T12:35:20,239 | ERROR | qtp1654584337-181 | AbstractFaultChainInitiatorObserver | 102 - org.apache.cxf.cxf-core - 3.3.5 | An unexpected error occurred during error handling. No further error processing will occur.
org.apache.cxf.interceptor.Fault: Device holder ffff does not exists
	at org.apache.cxf.service.invoker.AbstractInvoker.createFault(AbstractInvoker.java:162) ~[!/:3.3.5]
	at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:128) ~[!/:3.3.5]
	at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:201) ~[!/:3.3.5]
	at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:104) ~[!/:3.3.5]
	at org.apache.cxf.interceptor.ServiceInvokerInterceptor$1.run(ServiceInvokerInterceptor.java:59) ~[!/:3.3.5]
	at org.apache.cxf.interceptor.ServiceInvokerInterceptor.handleMessage(ServiceInvokerInterceptor.java:96) ~[!/:3.3.5]
	at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:308) ~[!/:3.3.5]
	at org.apache.cxf.transport.ChainInitiationObserver.onMessage(ChainInitiationObserver.java:121) ~[!/:3.3.5]
	at org.apache.cxf.transport.http.AbstractHTTPDestination.invoke(AbstractHTTPDestination.java:267) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.ServletController.invokeDestination(ServletController.java:234) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:208) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:160) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.CXFNonSpringServlet.invoke(CXFNonSpringServlet.java:225) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.handleRequest(AbstractHTTPServlet.java:301) ~[!/:3.3.5]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.doGet(AbstractHTTPServlet.java:225) ~[!/:3.3.5]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687) ~[!/:3.1.0]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.service(AbstractHTTPServlet.java:276) ~[!/:3.3.5]
	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:760) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1617) ~[?:?]
	at org.eclipse.jetty.websocket.server.WebSocketUpgradeFilter.doFilter(WebSocketUpgradeFilter.java:226) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1604) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:545) ~[?:?]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceServletHandler.doHandle(HttpServiceServletHandler.java:71) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:143) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:536) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:235) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:1592) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:233) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1296) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceContext.doHandle(HttpServiceContext.java:298) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:188) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:485) ~[?:?]
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:1562) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:186) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1211) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:141) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.JettyServerHandlerCollection.handle(JettyServerHandlerCollection.java:80) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.Server.handle(Server.java:500) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.lambda$handle$1(HttpChannel.java:386) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.dispatch(HttpChannel.java:562) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:378) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:270) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.AbstractConnection$ReadCallback.succeeded(AbstractConnection.java:311) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.FillInterest.fillable(FillInterest.java:103) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.ChannelEndPoint$2.run(ChannelEndPoint.java:117) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:806) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:938) [!/:9.4.22.v20191022]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_211]
Caused by: com.tma.apa.training.device.mgmt.exception.DeviceHolderException: Device holder ffff does not exists
	at com.tma.apa.training.device.mgmt.impl.service.DeviceServiceImpl.getByDeviceHolder(DeviceServiceImpl.java:56) ~[?:?]
	at Proxy9a017b89_eed2_4c7b_a101_dece85b9ae93.getByDeviceHolder(Unknown Source) ~[?:?]
	at com.tma.apa.training.device.mgmt.rest.resource.impl.DeviceRestResourceImpl.getDevicesByDeviceHolder(DeviceRestResourceImpl.java:30) ~[!/:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_211]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_211]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_211]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_211]
	at org.apache.cxf.service.invoker.AbstractInvoker.performInvocation(AbstractInvoker.java:179) ~[!/:3.3.5]
	at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:96) ~[!/:3.3.5]
	... 48 more
2020-05-14T12:35:20,253 | WARN  | qtp1654584337-181 | HttpChannel                      | 196 - org.eclipse.jetty.util - 9.4.22.v20191022 | /cxf/v1/device/ffff
com.tma.apa.training.device.mgmt.exception.DeviceHolderException: Device holder ffff does not exists
	at com.tma.apa.training.device.mgmt.impl.service.DeviceServiceImpl.getByDeviceHolder(DeviceServiceImpl.java:56) ~[?:?]
	at Proxy9a017b89_eed2_4c7b_a101_dece85b9ae93.getByDeviceHolder(Unknown Source) ~[?:?]
	at com.tma.apa.training.device.mgmt.rest.resource.impl.DeviceRestResourceImpl.getDevicesByDeviceHolder(DeviceRestResourceImpl.java:30) ~[?:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_211]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_211]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_211]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_211]
	at org.apache.cxf.service.invoker.AbstractInvoker.performInvocation(AbstractInvoker.java:179) ~[?:?]
	at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:96) ~[?:?]
	at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:201) ~[?:?]
	at org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:104) ~[?:?]
	at org.apache.cxf.interceptor.ServiceInvokerInterceptor$1.run(ServiceInvokerInterceptor.java:59) ~[?:?]
	at org.apache.cxf.interceptor.ServiceInvokerInterceptor.handleMessage(ServiceInvokerInterceptor.java:96) ~[?:?]
	at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:308) ~[?:?]
	at org.apache.cxf.transport.ChainInitiationObserver.onMessage(ChainInitiationObserver.java:121) ~[?:?]
	at org.apache.cxf.transport.http.AbstractHTTPDestination.invoke(AbstractHTTPDestination.java:267) ~[?:?]
	at org.apache.cxf.transport.servlet.ServletController.invokeDestination(ServletController.java:234) ~[?:?]
	at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:208) ~[?:?]
	at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:160) ~[?:?]
	at org.apache.cxf.transport.servlet.CXFNonSpringServlet.invoke(CXFNonSpringServlet.java:225) ~[?:?]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.handleRequest(AbstractHTTPServlet.java:301) ~[?:?]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.doGet(AbstractHTTPServlet.java:225) ~[?:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687) ~[!/:3.1.0]
	at org.apache.cxf.transport.servlet.AbstractHTTPServlet.service(AbstractHTTPServlet.java:276) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:760) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1617) ~[?:?]
	at org.eclipse.jetty.websocket.server.WebSocketUpgradeFilter.doFilter(WebSocketUpgradeFilter.java:226) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1604) ~[?:?]
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:545) ~[?:?]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceServletHandler.doHandle(HttpServiceServletHandler.java:71) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:143) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:536) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:235) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:1592) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextHandle(ScopedHandler.java:233) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1296) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceContext.doHandle(HttpServiceContext.java:298) ~[?:?]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:188) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:485) ~[?:?]
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:1562) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.nextScope(ScopedHandler.java:186) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1211) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:141) ~[!/:9.4.22.v20191022]
	at org.ops4j.pax.web.service.jetty.internal.JettyServerHandlerCollection.handle(JettyServerHandlerCollection.java:80) ~[?:?]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:127) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.Server.handle(Server.java:500) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.lambda$handle$1(HttpChannel.java:386) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.dispatch(HttpChannel.java:562) ~[!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:378) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:270) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.AbstractConnection$ReadCallback.succeeded(AbstractConnection.java:311) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.FillInterest.fillable(FillInterest.java:103) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.io.ChannelEndPoint$2.run(ChannelEndPoint.java:117) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:806) [!/:9.4.22.v20191022]
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:938) [!/:9.4.22.v20191022]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_211]
2020-05-14T12:35:22,237 | INFO  | qtp1654584337-194 | LoggingInInterceptor             | 102 - org.apache.cxf.cxf-core - 3.3.5 | Inbound Message
----------------------------
ID: 14
Address: http://192.168.95.132:8181/cxf/v1/device/ffff?page=1&limit=8
Http-Method: GET
Content-Type: 
Headers: {Accept=[application/json, text/plain, */*], accept-encoding=[gzip, deflate], Accept-Language=[en-US,en;q=0.9], connection=[keep-alive], Content-Type=[null], Host=[192.168.95.132:8181], Origin=[http://192.168.95.132:3000], Referer=[http://192.168.95.132:3000/ffff/devices], User-Agent=[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]}
--------------------------------------
2020-05-14T12:35:22,305 | INFO  | qtp1654584337-194 | LoggingOutInterceptor            | 102 - org.apache.cxf.cxf-core - 3.3.5 | Outbound Message
---------------------------
ID: 14
Response-Code: 200
Content-Type: application/json
Headers: {Content-Type=[application/json], Date=[Thu, 14 May 2020 07:05:22 GMT]}
Payload: {"total":10,"deviceVOS":[{"name":"device1","hardwareType":"dddd","interfaceVersion":"12","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device10","hardwareType":"ffrr","interfaceVersion":"ree","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device2","hardwareType":"eee","interfaceVersion":"23","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device3","hardwareType":"ddd","interfaceVersion":"33","connectionMechanism":"Call home","deviceHolderName":"ffff"},{"name":"device4","hardwareType":"ddd","interfaceVersion":"ee","connectionMechanism":"Call home","deviceHolderName":"ffff"},{"name":"device5","hardwareType":"sss","interfaceVersion":"aa","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device6","hardwareType":"dd","interfaceVersion":"ww","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device7","hardwareType":"ddd","interfaceVersion":"ee","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"}]}
--------------------------------------
2020-05-14T12:35:28,476 | INFO  | qtp1654584337-197 | LoggingInInterceptor             | 102 - org.apache.cxf.cxf-core - 3.3.5 | Inbound Message
----------------------------
ID: 15
Address: http://192.168.95.132:8181/cxf/v1/device/ffff?page=1&limit=16
Http-Method: GET
Content-Type: 
Headers: {Accept=[application/json, text/plain, */*], accept-encoding=[gzip, deflate], Accept-Language=[en-US,en;q=0.9], connection=[keep-alive], Content-Type=[null], Host=[192.168.95.132:8181], Origin=[http://192.168.95.132:3000], Referer=[http://192.168.95.132:3000/ffff/devices], User-Agent=[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36]}
--------------------------------------
2020-05-14T12:35:28,536 | INFO  | qtp1654584337-197 | LoggingOutInterceptor            | 102 - org.apache.cxf.cxf-core - 3.3.5 | Outbound Message
---------------------------
ID: 15
Response-Code: 200
Content-Type: application/json
Headers: {Content-Type=[application/json], Date=[Thu, 14 May 2020 07:05:28 GMT]}
Payload: {"total":10,"deviceVOS":[{"name":"device1","hardwareType":"dddd","interfaceVersion":"12","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device10","hardwareType":"ffrr","interfaceVersion":"ree","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device2","hardwareType":"eee","interfaceVersion":"23","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device3","hardwareType":"ddd","interfaceVersion":"33","connectionMechanism":"Call home","deviceHolderName":"ffff"},{"name":"device4","hardwareType":"ddd","interfaceVersion":"ee","connectionMechanism":"Call home","deviceHolderName":"ffff"},{"name":"device5","hardwareType":"sss","interfaceVersion":"aa","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device6","hardwareType":"dd","interfaceVersion":"ww","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device7","hardwareType":"ddd","interfaceVersion":"ee","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device8","hardwareType":"ddee","interfaceVersion":"ee","connectionMechanism":"Non Callhome","deviceHolderName":"ffff"},{"name":"device9","hardwareType":"rrr","interfaceVersion":"dd","connectionMechanism":"Call home","deviceHolderName":"ffff"}]}
